FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
08,Colorado,2003,03,"3,438,934   ","2,476,117   ",72.0   ,"2,324,818   ",67.6   ,"151,299   ",6.1   
09,Connecticut,2003,03,"2,645,875   ","1,787,321   ",67.6   ,"1,690,969   ",63.9   ,"96,352   ",5.4   
10,Delaware,2003,03,"619,442   ","413,055   ",66.7   ,"394,290   ",63.7   ,"18,765   ",4.5   
11,District of Columbia,2003,03,"460,940   ","308,418   ",66.9   ,"286,238   ",62.1   ,"22,180   ",7.2   
12,Florida,2003,03,"13,165,982   ","8,096,655   ",61.5   ,"7,721,190   ",58.6   ,"375,465   ",4.6   
13,Georgia,2003,03,"6,430,745   ","4,402,771   ",68.5   ,"4,168,351   ",64.8   ,"234,420   ",5.3   
15,Hawaii,2003,03,"919,140   ","602,598   ",65.6   ,"579,724   ",63.1   ,"22,874   ",3.8   
16,Idaho,2003,03,"1,000,990   ","691,062   ",69.0   ,"652,351   ",65.2   ,"38,711   ",5.6   
17,Illinois,2003,03,"9,500,180   ","6,296,371   ",66.3   ,"5,877,884   ",61.9   ,"418,487   ",6.6   
18,Indiana,2003,03,"4,677,936   ","3,173,810   ",67.8   ,"3,012,924   ",64.4   ,"160,886   ",5.1   
19,Iowa,2003,03,"2,250,457   ","1,613,222   ",71.7   ,"1,542,602   ",68.5   ,"70,620   ",4.4   
20,Kansas,2003,03,"2,037,190   ","1,434,427   ",70.4   ,"1,358,496   ",66.7   ,"75,931   ",5.3   
21,Kentucky,2003,03,"3,148,265   ","1,959,031   ",62.2   ,"1,837,422   ",58.4   ,"121,609   ",6.2   
22,Louisiana,2003,03,"3,320,700   ","2,027,988   ",61.1   ,"1,898,999   ",57.2   ,"128,989   ",6.4   
23,Maine,2003,03,"1,023,474   ","684,207   ",66.9   ,"648,663   ",63.4   ,"35,544   ",5.2   
24,Maryland,2003,03,"4,141,769   ","2,877,933   ",69.5   ,"2,738,709   ",66.1   ,"139,224   ",4.8   
25,Massachusetts,2003,03,"5,021,914   ","3,418,751   ",68.1   ,"3,223,170   ",64.2   ,"195,581   ",5.7   
26,Michigan,2003,03,"7,653,059   ","5,032,775   ",65.8   ,"4,681,665   ",61.2   ,"351,110   ",7.0   
27,Minnesota,2003,03,"3,848,728   ","2,890,205   ",75.1   ,"2,756,587   ",71.6   ,"133,618   ",4.6   
28,Mississippi,2003,03,"2,117,085   ","1,300,092   ",61.4   ,"1,216,916   ",57.5   ,"83,176   ",6.4   
29,Missouri,2003,03,"4,334,368   ","2,982,773   ",68.8   ,"2,817,521   ",65.0   ,"165,252   ",5.5   
30,Montana,2003,03,"705,616   ","469,459   ",66.5   ,"447,617   ",63.4   ,"21,842   ",4.7   
31,Nebraska,2003,03,"1,304,463   ","965,709   ",74.0   ,"927,963   ",71.1   ,"37,746   ",3.9   
32,Nevada,2003,03,"1,672,836   ","1,144,406   ",68.4   ,"1,082,404   ",64.7   ,"62,002   ",5.4   
33,New Hampshire,2003,03,"989,563   ","707,050   ",71.5   ,"675,577   ",68.3   ,"31,473   ",4.5   
34,New Jersey,2003,03,"6,562,361   ","4,343,670   ",66.2   ,"4,086,303   ",62.3   ,"257,367   ",5.9   
35,New Mexico,2003,03,"1,386,327   ","876,127   ",63.2   ,"826,028   ",59.6   ,"50,099   ",5.7   
36,New York,2003,03,"14,798,377   ","9,312,793   ",62.9   ,"8,721,904   ",58.9   ,"590,889   ",6.3   
51000,New York city,2003,03,"6,307,641   ","3,713,282   ",58.9   ,"3,402,767   ",53.9   ,"310,515   ",8.4   
37,North Carolina,2003,03,"6,338,920   ","4,282,717   ",67.6   ,"3,992,020   ",63.0   ,"290,697   ",6.8   
38,North Dakota,2003,03,"484,898   ","344,718   ",71.1   ,"332,815   ",68.6   ,"11,903   ",3.5   
39,Ohio,2003,03,"8,738,069   ","5,881,930   ",67.3   ,"5,513,335   ",63.1   ,"368,595   ",6.3   
40,Oklahoma,2003,03,"2,621,697   ","1,686,997   ",64.3   ,"1,596,735   ",60.9   ,"90,262   ",5.4   
41,Oregon,2003,03,"2,745,383   ","1,845,493   ",67.2   ,"1,697,569   ",61.8   ,"147,924   ",8.0   
42,Pennsylvania,2003,03,"9,591,186   ","6,154,613   ",64.2   ,"5,797,686   ",60.4   ,"356,927   ",5.8   
44,Rhode Island,2003,03,"832,765   ","562,696   ",67.6   ,"530,704   ",63.7   ,"31,992   ",5.7   
45,South Carolina,2003,03,"3,122,181   ","1,989,137   ",63.7   ,"1,849,451   ",59.2   ,"139,686   ",7.0   
46,South Dakota,2003,03,"574,445   ","420,182   ",73.1   ,"406,051   ",70.7   ,"14,131   ",3.4   
47,Tennessee,2003,03,"4,477,375   ","2,911,978   ",65.0   ,"2,756,243   ",61.6   ,"155,735   ",5.3   
48,Texas,2003,03,"15,968,829   ","10,895,560   ",68.2   ,"10,155,181   ",63.6   ,"740,379   ",6.8   
49,Utah,2003,03,"1,678,267   ","1,190,721   ",70.9   ,"1,122,826   ",66.9   ,"67,895   ",5.7   
50,Vermont,2003,03,"486,559   ","345,800   ",71.1   ,"330,347   ",67.9   ,"15,453   ",4.5   
51,Virginia,2003,03,"5,495,405   ","3,763,269   ",68.5   ,"3,598,178   ",65.5   ,"165,091   ",4.4   
53,Washington,2003,03,"4,641,204   ","3,123,196   ",67.3   ,"2,894,938   ",62.4   ,"228,258   ",7.3   
54,West Virginia,2003,03,"1,430,480   ","793,272   ",55.5   ,"739,820   ",51.7   ,"53,452   ",6.7   
55,Wisconsin,2003,03,"4,198,093   ","3,049,303   ",72.6   ,"2,876,330   ",68.5   ,"172,973   ",5.7   
56,Wyoming,2003,03,"381,562   ","272,209   ",71.3   ,"259,961   ",68.1   ,"12,248   ",4.5   
01,Alabama,2003,04,"3,415,998   ","2,127,689   ",62.3   ,"2,000,568   ",58.6   ,"127,121   ",6.0   
02,Alaska,2003,04,"457,783   ","332,007   ",72.5   ,"306,473   ",66.9   ,"25,534   ",7.7   
04,Arizona,2003,04,"4,148,283   ","2,717,061   ",65.5   ,"2,556,062   ",61.6   ,"160,999   ",5.9   
05,Arkansas,2003,04,"2,064,161   ","1,279,520   ",62.0   ,"1,206,122   ",58.4   ,"73,398   ",5.7   
06,California,2003,04,"26,137,633   ","17,276,048   ",66.1   ,"16,072,953   ",61.5   ,"1,203,095   ",7.0   
037,Los Angeles County,2003,04,"7,275,188   ","4,744,147   ",65.2   ,"4,413,713   ",60.7   ,"330,434   ",7.0   
08,Colorado,2003,04,"3,442,163   ","2,482,465   ",72.1   ,"2,328,555   ",67.6   ,"153,910   ",6.2   
09,Connecticut,2003,04,"2,647,132   ","1,787,410   ",67.5   ,"1,689,813   ",63.8   ,"97,597   ",5.5   
10,Delaware,2003,04,"620,089   ","413,703   ",66.7   ,"394,764   ",63.7   ,"18,939   ",4.6   
11,District of Columbia,2003,04,"460,751   ","308,932   ",67.0   ,"286,494   ",62.2   ,"22,438   ",7.3   
12,Florida,2003,04,"13,183,724   ","8,099,233   ",61.4   ,"7,725,653   ",58.6   ,"373,580   ",4.6   
13,Georgia,2003,04,"6,438,979   ","4,411,122   ",68.5   ,"4,175,537   ",64.8   ,"235,585   ",5.3   
15,Hawaii,2003,04,"919,533   ","603,039   ",65.6   ,"579,580   ",63.0   ,"23,459   ",3.9   
16,Idaho,2003,04,"1,002,322   ","691,574   ",69.0   ,"652,536   ",65.1   ,"39,038   ",5.6   
17,Illinois,2003,04,"9,502,880   ","6,303,732   ",66.3   ,"5,882,376   ",61.9   ,"421,356   ",6.7   
18,Indiana,2003,04,"4,679,781   ","3,178,702   ",67.9   ,"3,014,768   ",64.4   ,"163,934   ",5.2   
19,Iowa,2003,04,"2,250,596   ","1,609,268   ",71.5   ,"1,537,462   ",68.3   ,"71,806   ",4.5   
20,Kansas,2003,04,"2,037,898   ","1,437,328   ",70.5   ,"1,359,347   ",66.7   ,"77,981   ",5.4   
21,Kentucky,2003,04,"3,150,164   ","1,962,327   ",62.3   ,"1,838,964   ",58.4   ,"123,363   ",6.3   
22,Louisiana,2003,04,"3,321,512   ","2,030,239   ",61.1   ,"1,898,379   ",57.2   ,"131,860   ",6.5   
23,Maine,2003,04,"1,024,226   ","684,459   ",66.8   ,"648,585   ",63.3   ,"35,874   ",5.2   
24,Maryland,2003,04,"4,145,133   ","2,881,713   ",69.5   ,"2,741,220   ",66.1   ,"140,493   ",4.9   
25,Massachusetts,2003,04,"5,022,946   ","3,417,530   ",68.0   ,"3,220,113   ",64.1   ,"197,417   ",5.8   
26,Michigan,2003,04,"7,655,628   ","5,038,479   ",65.8   ,"4,678,151   ",61.1   ,"360,328   ",7.2   
27,Minnesota,2003,04,"3,851,087   ","2,893,808   ",75.1   ,"2,757,485   ",71.6   ,"136,323   ",4.7   
28,Mississippi,2003,04,"2,117,354   ","1,302,002   ",61.5   ,"1,218,670   ",57.6   ,"83,332   ",6.4   
29,Missouri,2003,04,"4,336,500   ","2,985,771   ",68.9   ,"2,817,464   ",65.0   ,"168,307   ",5.6   
30,Montana,2003,04,"706,169   ","469,443   ",66.5   ,"447,423   ",63.4   ,"22,020   ",4.7   
31,Nebraska,2003,04,"1,304,918   ","966,889   ",74.1   ,"928,577   ",71.2   ,"38,312   ",4.0   
32,Nevada,2003,04,"1,677,090   ","1,146,247   ",68.3   ,"1,084,395   ",64.7   ,"61,852   ",5.4   
33,New Hampshire,2003,04,"990,493   ","707,646   ",71.4   ,"676,210   ",68.3   ,"31,436   ",4.4   
34,New Jersey,2003,04,"6,564,397   ","4,343,742   ",66.2   ,"4,085,977   ",62.2   ,"257,765   ",5.9   
35,New Mexico,2003,04,"1,387,741   ","877,542   ",63.2   ,"826,643   ",59.6   ,"50,899   ",5.8   
36,New York,2003,04,"14,803,853   ","9,307,352   ",62.9   ,"8,713,651   ",58.9   ,"593,701   ",6.4   
51000,New York city,2003,04,"6,310,994   ","3,710,944   ",58.8   ,"3,401,028   ",53.9   ,"309,916   ",8.4   
37,North Carolina,2003,04,"6,344,047   ","4,290,346   ",67.6   ,"3,997,097   ",63.0   ,"293,249   ",6.8   
38,North Dakota,2003,04,"484,847   ","345,191   ",71.2   ,"333,238   ",68.7   ,"11,953   ",3.5   
39,Ohio,2003,04,"8,740,208   ","5,888,502   ",67.4   ,"5,514,713   ",63.1   ,"373,789   ",6.3   
40,Oklahoma,2003,04,"2,622,439   ","1,688,823   ",64.4   ,"1,596,225   ",60.9   ,"92,598   ",5.5   
41,Oregon,2003,04,"2,747,730   ","1,846,465   ",67.2   ,"1,695,149   ",61.7   ,"151,316   ",8.2   
42,Pennsylvania,2003,04,"9,593,671   ","6,151,610   ",64.1   ,"5,795,712   ",60.4   ,"355,898   ",5.8   
44,Rhode Island,2003,04,"833,197   ","563,002   ",67.6   ,"531,074   ",63.7   ,"31,928   ",5.7   
45,South Carolina,2003,04,"3,124,461   ","1,992,972   ",63.8   ,"1,851,119   ",59.2   ,"141,853   ",7.1   
46,South Dakota,2003,04,"574,737   ","420,765   ",73.2   ,"406,384   ",70.7   ,"14,381   ",3.4   
47,Tennessee,2003,04,"4,480,603   ","2,911,558   ",65.0   ,"2,751,937   ",61.4   ,"159,621   ",5.5   
48,Texas,2003,04,"15,988,591   ","10,914,382   ",68.3   ,"10,166,243   ",63.6   ,"748,139   ",6.9   
49,Utah,2003,04,"1,680,654   ","1,192,248   ",70.9   ,"1,124,891   ",66.9   ,"67,357   ",5.6   
50,Vermont,2003,04,"486,858   ","345,952   ",71.1   ,"330,449   ",67.9   ,"15,503   ",4.5   
51,Virginia,2003,04,"5,499,170   ","3,765,173   ",68.5   ,"3,600,147   ",65.5   ,"165,026   ",4.4   
53,Washington,2003,04,"4,645,066   ","3,125,925   ",67.3   ,"2,896,270   ",62.4   ,"229,655   ",7.3   
54,West Virginia,2003,04,"1,430,568   ","792,908   ",55.4   ,"739,378   ",51.7   ,"53,530   ",6.8   
55,Wisconsin,2003,04,"4,200,667   ","3,051,560   ",72.6   ,"2,876,683   ",68.5   ,"174,877   ",5.7   
56,Wyoming,2003,04,"381,725   ","272,451   ",71.4   ,"260,258   ",68.2   ,"12,193   ",4.5   
01,Alabama,2003,05,"3,417,808   ","2,128,612   ",62.3   ,"2,000,426   ",58.5   ,"128,186   ",6.0   
02,Alaska,2003,05,"458,416   ","332,068   ",72.4   ,"306,377   ",66.8   ,"25,691   ",7.7   
04,Arizona,2003,05,"4,157,421   ","2,722,263   ",65.5   ,"2,560,450   ",61.6   ,"161,813   ",5.9   
05,Arkansas,2003,05,"2,065,680   ","1,279,954   ",62.0   ,"1,205,338   ",58.4   ,"74,616   ",5.8   
06,California,2003,05,"26,166,389   ","17,277,573   ",66.0   ,"16,070,128   ",61.4   ,"1,207,445   ",7.0   
037,Los Angeles County,2003,05,"7,280,777   ","4,744,639   ",65.2   ,"4,411,077   ",60.6   ,"333,562   ",7.0   
08,Colorado,2003,05,"3,446,297   ","2,487,392   ",72.2   ,"2,331,724   ",67.7   ,"155,668   ",6.3   
09,Connecticut,2003,05,"2,649,006   ","1,786,680   ",67.4   ,"1,687,977   ",63.7   ,"98,703   ",5.5   
10,Delaware,2003,05,"620,936   ","414,471   ",66.7   ,"395,441   ",63.7   ,"19,030   ",4.6   
11,District of Columbia,2003,05,"460,691   ","309,174   ",67.1   ,"286,508   ",62.2   ,"22,666   ",7.3   
12,Florida,2003,05,"13,204,215   ","8,101,013   ",61.4   ,"7,729,028   ",58.5   ,"371,985   ",4.6   
13,Georgia,2003,05,"6,449,263   ","4,416,278   ",68.5   ,"4,180,089   ",64.8   ,"236,189   ",5.3   
15,Hawaii,2003,05,"920,043   ","603,185   ",65.6   ,"579,162   ",62.9   ,"24,023   ",4.0   
16,Idaho,2003,05,"1,003,977   ","691,579   ",68.9   ,"652,227   ",65.0   ,"39,352   ",5.7   
17,Illinois,2003,05,"9,508,070   ","6,310,771   ",66.4   ,"5,884,178   ",61.9   ,"426,593   ",6.8   
18,Indiana,2003,05,"4,683,141   ","3,181,578   ",67.9   ,"3,014,778   ",64.4   ,"166,800   ",5.2   
19,Iowa,2003,05,"2,251,443   ","1,605,585   ",71.3   ,"1,532,841   ",68.1   ,"72,744   ",4.5   
20,Kansas,2003,05,"2,039,274   ","1,439,617   ",70.6   ,"1,359,507   ",66.7   ,"80,110   ",5.6   
21,Kentucky,2003,05,"3,153,011   ","1,965,019   ",62.3   ,"1,840,231   ",58.4   ,"124,788   ",6.4   
22,Louisiana,2003,05,"3,323,414   ","2,030,426   ",61.1   ,"1,896,284   ",57.1   ,"134,142   ",6.6   
23,Maine,2003,05,"1,025,280   ","684,413   ",66.8   ,"648,376   ",63.2   ,"36,037   ",5.3   
24,Maryland,2003,05,"4,149,472   ","2,883,328   ",69.5   ,"2,742,266   ",66.1   ,"141,062   ",4.9   
25,Massachusetts,2003,05,"5,025,332   ","3,417,015   ",68.0   ,"3,217,898   ",64.0   ,"199,117   ",5.8   
26,Michigan,2003,05,"7,660,435   ","5,041,951   ",65.8   ,"4,673,980   ",61.0   ,"367,971   ",7.3   
27,Minnesota,2003,05,"3,854,699   ","2,895,878   ",75.1   ,"2,756,921   ",71.5   ,"138,957   ",4.8   
28,Mississippi,2003,05,"2,118,291   ","1,303,461   ",61.5   ,"1,220,150   ",57.6   ,"83,311   ",6.4   
29,Missouri,2003,05,"4,339,886   ","2,987,377   ",68.8   ,"2,815,900   ",64.9   ,"171,477   ",5.7   
30,Montana,2003,05,"706,947   ","469,424   ",66.4   ,"447,206   ",63.3   ,"22,218   ",4.7   
31,Nebraska,2003,05,"1,305,813   ","967,308   ",74.1   ,"928,510   ",71.1   ,"38,798   ",4.0   
32,Nevada,2003,05,"1,681,640   ","1,147,822   ",68.3   ,"1,086,007   ",64.6   ,"61,815   ",5.4   
33,New Hampshire,2003,05,"991,693   ","708,115   ",71.4   ,"676,477   ",68.2   ,"31,638   ",4.5   
34,New Jersey,2003,05,"6,567,824   ","4,343,145   ",66.1   ,"4,084,554   ",62.2   ,"258,591   ",6.0   
35,New Mexico,2003,05,"1,389,410   ","878,786   ",63.2   ,"826,965   ",59.5   ,"51,821   ",5.9   
36,New York,2003,05,"14,812,779   ","9,296,497   ",62.8   ,"8,699,109   ",58.7   ,"597,388   ",6.4   
51000,New York city,2003,05,"6,314,066   ","3,707,827   ",58.7   ,"3,397,724   ",53.8   ,"310,103   ",8.4   
37,North Carolina,2003,05,"6,350,918   ","4,292,857   ",67.6   ,"3,997,084   ",62.9   ,"295,773   ",6.9   
38,North Dakota,2003,05,"484,999   ","345,689   ",71.3   ,"333,663   ",68.8   ,"12,026   ",3.5   
39,Ohio,2003,05,"8,744,855   ","5,887,473   ",67.3   ,"5,511,232   ",63.0   ,"376,241   ",6.4   
40,Oklahoma,2003,05,"2,623,999   ","1,689,767   ",64.4   ,"1,595,331   ",60.8   ,"94,436   ",5.6   
41,Oregon,2003,05,"2,750,824   ","1,846,543   ",67.1   ,"1,692,712   ",61.5   ,"153,831   ",8.3   
42,Pennsylvania,2003,05,"9,598,714   ","6,149,152   ",64.1   ,"5,794,052   ",60.4   ,"355,100   ",5.8   
44,Rhode Island,2003,05,"833,861   ","562,647   ",67.5   ,"530,878   ",63.7   ,"31,769   ",5.6   
45,South Carolina,2003,05,"3,127,605   ","1,996,123   ",63.8   ,"1,851,811   ",59.2   ,"144,312   ",7.2   
46,South Dakota,2003,05,"575,272   ","421,147   ",73.2   ,"406,517   ",70.7   ,"14,630   ",3.5   
47,Tennessee,2003,05,"4,485,189   ","2,909,176   ",64.9   ,"2,746,286   ",61.2   ,"162,890   ",5.6   
48,Texas,2003,05,"16,012,098   ","10,925,861   ",68.2   ,"10,171,387   ",63.5   ,"754,474   ",6.9   
49,Utah,2003,05,"1,683,758   ","1,193,559   ",70.9   ,"1,126,613   ",66.9   ,"66,946   ",5.6   
50,Vermont,2003,05,"487,311   ","345,974   ",71.0   ,"330,456   ",67.8   ,"15,518   ",4.5   
51,Virginia,2003,05,"5,504,445   ","3,766,108   ",68.4   ,"3,601,264   ",65.4   ,"164,844   ",4.4   
53,Washington,2003,05,"4,650,109   ","3,128,353   ",67.3   ,"2,897,598   ",62.3   ,"230,755   ",7.4   
54,West Virginia,2003,05,"1,431,022   ","792,489   ",55.4   ,"738,969   ",51.6   ,"53,520   ",6.8   
55,Wisconsin,2003,05,"4,204,541   ","3,050,805   ",72.6   ,"2,874,680   ",68.4   ,"176,125   ",5.8   
56,Wyoming,2003,05,"382,030   ","272,567   ",71.3   ,"260,498   ",68.2   ,"12,069   ",4.4   
01,Alabama,2003,06,"3,419,291   ","2,128,804   ",62.3   ,"1,999,701   ",58.5   ,"129,103   ",6.1   
02,Alaska,2003,06,"459,028   ","332,043   ",72.3   ,"306,239   ",66.7   ,"25,804   ",7.8   
04,Arizona,2003,06,"4,166,328   ","2,727,006   ",65.5   ,"2,564,885   ",61.6   ,"162,121   ",5.9   
05,Arkansas,2003,06,"2,066,999   ","1,280,646   ",62.0   ,"1,204,963   ",58.3   ,"75,683   ",5.9   
06,California,2003,06,"26,194,176   ","17,275,195   ",66.0   ,"16,063,917   ",61.3   ,"1,211,278   ",7.0   
037,Los Angeles County,2003,06,"7,286,371   ","4,742,709   ",65.1   ,"4,405,791   ",60.5   ,"336,918   ",7.1   
08,Colorado,2003,06,"3,450,142   ","2,491,025   ",72.2   ,"2,334,532   ",67.7   ,"156,493   ",6.3   
09,Connecticut,2003,06,"2,650,723   ","1,785,544   ",67.4   ,"1,685,978   ",63.6   ,"99,566   ",5.6   
10,Delaware,2003,06,"621,700   ","415,324   ",66.8   ,"396,290   ",63.7   ,"19,034   ",4.6   
11,District of Columbia,2003,06,"460,582   ","309,276   ",67.1   ,"286,430   ",62.2   ,"22,846   ",7.4   
12,Florida,2003,06,"13,224,481   ","8,104,217   ",61.3   ,"7,734,089   ",58.5   ,"370,128   ",4.6   
13,Georgia,2003,06,"6,458,596   ","4,418,916   ",68.4   ,"4,183,266   ",64.8   ,"235,650   ",5.3   
15,Hawaii,2003,06,"920,534   ","603,222   ",65.5   ,"578,749   ",62.9   ,"24,473   ",4.1   
16,Idaho,2003,06,"1,005,541   ","691,330   ",68.8   ,"651,775   ",64.8   ,"39,555   ",5.7   
17,Illinois,2003,06,"9,512,364   ","6,316,222   ",66.4   ,"5,883,562   ",61.9   ,"432,660   ",6.8   
18,Indiana,2003,06,"4,685,927   ","3,181,931   ",67.9   ,"3,013,693   ",64.3   ,"168,238   ",5.3   
19,Iowa,2003,06,"2,252,059   ","1,602,990   ",71.2   ,"1,529,681   ",67.9   ,"73,309   ",4.6   
20,Kansas,2003,06,"2,040,395   ","1,441,198   ",70.6   ,"1,359,313   ",66.6   ,"81,885   ",5.7   
21,Kentucky,2003,06,"3,155,471   ","1,967,061   ",62.3   ,"1,841,327   ",58.4   ,"125,734   ",6.4   
22,Louisiana,2003,06,"3,324,821   ","2,028,933   ",61.0   ,"1,893,949   ",57.0   ,"134,984   ",6.7   
23,Maine,2003,06,"1,026,241   ","684,333   ",66.7   ,"648,247   ",63.2   ,"36,086   ",5.3   
24,Maryland,2003,06,"4,153,573   ","2,883,042   ",69.4   ,"2,742,191   ",66.0   ,"140,851   ",4.9   
25,Massachusetts,2003,06,"5,027,336   ","3,417,145   ",68.0   ,"3,216,757   ",64.0   ,"200,388   ",5.9   
26,Michigan,2003,06,"7,664,493   ","5,043,417   ",65.8   ,"4,669,927   ",60.9   ,"373,490   ",7.4   
27,Minnesota,2003,06,"3,857,860   ","2,896,560   ",75.1   ,"2,755,275   ",71.4   ,"141,285   ",4.9   
28,Mississippi,2003,06,"2,118,933   ","1,304,538   ",61.6   ,"1,221,716   ",57.7   ,"82,822   ",6.3   
29,Missouri,2003,06,"4,342,876   ","2,987,369   ",68.8   ,"2,813,329   ",64.8   ,"174,040   ",5.8   
30,Montana,2003,06,"707,670   ","469,560   ",66.4   ,"447,142   ",63.2   ,"22,418   ",4.8   
31,Nebraska,2003,06,"1,306,572   ","967,242   ",74.0   ,"928,079   ",71.0   ,"39,163   ",4.0   
32,Nevada,2003,06,"1,686,175   ","1,149,241   ",68.2   ,"1,087,432   ",64.5   ,"61,809   ",5.4   
33,New Hampshire,2003,06,"992,830   ","708,502   ",71.4   ,"676,544   ",68.1   ,"31,958   ",4.5   
34,New Jersey,2003,06,"6,570,999   ","4,342,314   ",66.1   ,"4,083,150   ",62.1   ,"259,164   ",6.0   
35,New Mexico,2003,06,"1,391,050   ","879,944   ",63.3   ,"827,182   ",59.5   ,"52,762   ",6.0   
36,New York,2003,06,"14,820,704   ","9,283,664   ",62.6   ,"8,682,191   ",58.6   ,"601,473   ",6.5   
51000,New York city,2003,06,"6,317,158   ","3,705,063   ",58.7   ,"3,394,238   ",53.7   ,"310,825   ",8.4   
37,North Carolina,2003,06,"6,357,263   ","4,292,764   ",67.5   ,"3,995,247   ",62.8   ,"297,517   ",6.9   
38,North Dakota,2003,06,"485,054   ","346,291   ",71.4   ,"334,185   ",68.9   ,"12,106   ",3.5   
39,Ohio,2003,06,"8,748,623   ","5,879,773   ",67.2   ,"5,504,397   ",62.9   ,"375,376   ",6.4   
40,Oklahoma,2003,06,"2,625,260   ","1,689,877   ",64.4   ,"1,594,367   ",60.7   ,"95,510   ",5.7   
41,Oregon,2003,06,"2,753,736   ","1,846,252   ",67.0   ,"1,691,406   ",61.4   ,"154,846   ",8.4   
42,Pennsylvania,2003,06,"9,603,140   ","6,147,708   ",64.0   ,"5,793,050   ",60.3   ,"354,658   ",5.8   
44,Rhode Island,2003,06,"834,450   ","561,802   ",67.3   ,"530,275   ",63.5   ,"31,527   ",5.6   
45,South Carolina,2003,06,"3,130,457   ","1,998,903   ",63.9   ,"1,852,154   ",59.2   ,"146,749   ",7.3   
46,South Dakota,2003,06,"575,696   ","421,372   ",73.2   ,"406,517   ",70.6   ,"14,855   ",3.5   
47,Tennessee,2003,06,"4,489,233   ","2,905,614   ",64.7   ,"2,740,213   ",61.0   ,"165,401   ",5.7   
48,Texas,2003,06,"16,034,567   ","10,929,937   ",68.2   ,"10,172,062   ",63.4   ,"757,875   ",6.9   
49,Utah,2003,06,"1,686,441   ","1,194,843   ",70.8   ,"1,128,161   ",66.9   ,"66,682   ",5.6   
50,Vermont,2003,06,"487,704   ","345,951   ",70.9   ,"330,455   ",67.8   ,"15,496   ",4.5   
51,Virginia,2003,06,"5,509,213   ","3,767,138   ",68.4   ,"3,602,525   ",65.4   ,"164,613   ",4.4   
53,Washington,2003,06,"4,654,799   ","3,131,155   ",67.3   ,"2,899,925   ",62.3   ,"231,230   ",7.4   
54,West Virginia,2003,06,"1,431,374   ","792,012   ",55.3   ,"738,670   ",51.6   ,"53,342   ",6.7   
55,Wisconsin,2003,06,"4,208,041   ","3,048,023   ",72.4   ,"2,871,404   ",68.2   ,"176,619   ",5.8   
56,Wyoming,2003,06,"382,297   ","272,638   ",71.3   ,"260,714   ",68.2   ,"11,924   ",4.4   
01,Alabama,2003,07,"3,421,104   ","2,128,750   ",62.2   ,"1,999,284   ",58.4   ,"129,466   ",6.1   
02,Alaska,2003,07,"459,663   ","332,097   ",72.2   ,"306,247   ",66.6   ,"25,850   ",7.8   
04,Arizona,2003,07,"4,175,564   ","2,731,033   ",65.4   ,"2,569,956   ",61.5   ,"161,077   ",5.9   
05,Arkansas,2003,07,"2,068,537   ","1,281,653   ",62.0   ,"1,205,346   ",58.3   ,"76,307   ",6.0   
06,California,2003,07,"26,223,362   ","17,270,209   ",65.9   ,"16,059,225   ",61.2   ,"1,210,984   ",7.0   
037,Los Angeles County,2003,07,"7,291,981   ","4,737,837   ",65.0   ,"4,398,584   ",60.3   ,"339,253   ",7.2   
08,Colorado,2003,07,"3,454,238   ","2,493,863   ",72.2   ,"2,337,595   ",67.7   ,"156,268   ",6.3   
09,Connecticut,2003,07,"2,652,706   ","1,784,434   ",67.3   ,"1,684,501   ",63.5   ,"99,933   ",5.6   
10,Delaware,2003,07,"622,538   ","416,187   ",66.9   ,"397,233   ",63.8   ,"18,954   ",4.6   
11,District of Columbia,2003,07,"460,525   ","309,166   ",67.1   ,"286,255   ",62.2   ,"22,911   ",7.4   
12,Florida,2003,07,"13,245,749   ","8,110,290   ",61.2   ,"7,743,475   ",58.5   ,"366,815   ",4.5   
13,Georgia,2003,07,"6,468,625   ","4,420,118   ",68.3   ,"4,186,992   ",64.7   ,"233,126   ",5.3   
15,Hawaii,2003,07,"921,097   ","603,389   ",65.5   ,"578,677   ",62.8   ,"24,712   ",4.1   
16,Idaho,2003,07,"1,007,178   ","691,170   ",68.6   ,"651,690   ",64.7   ,"39,480   ",5.7   
17,Illinois,2003,07,"9,517,498   ","6,319,227   ",66.4   ,"5,881,948   ",61.8   ,"437,279   ",6.9   
18,Indiana,2003,07,"4,689,150   ","3,184,984   ",67.9   ,"3,012,381   ",64.2   ,"172,603   ",5.4   
19,Iowa,2003,07,"2,252,879   ","1,601,794   ",71.1   ,"1,528,425   ",67.8   ,"73,369   ",4.6   
20,Kansas,2003,07,"2,041,713   ","1,442,340   ",70.6   ,"1,359,351   ",66.6   ,"82,989   ",5.8   
21,Kentucky,2003,07,"3,158,261   ","1,968,616   ",62.3   ,"1,842,812   ",58.3   ,"125,804   ",6.4   
22,Louisiana,2003,07,"3,326,586   ","2,026,467   ",60.9   ,"1,892,790   ",56.9   ,"133,677   ",6.6   
23,Maine,2003,07,"1,027,304   ","684,502   ",66.6   ,"648,501   ",63.1   ,"36,001   ",5.3   
